order_id,customer_id,order_date,ship_date,segment,region,category,product_name,quantity,unit_price,discount,revenue,profit
ORD-1207,CUST-2497,2023-06-01,2023-06-05,Consumer,West,Clothing,Jeans,5,305.36,0.0,1526.8,329.39
ORD-1208,CUST-2753,2022-12-12,2022-12-19,Consumer,South,Food & Bev,Water Bottle,5,860.32,0.05,4086.52,659.66
ORD-1209,CUST-2916,2023-02-15,2023-02-21,Consumer,East,Food & Bev,Blender,2,293.48,0.05,557.61,148.94
ORD-1210,CUST-2173,2022-08-30,2022-09-03,Corporate,East,Furniture,Office Desk,5,1431.97,0.1,6443.87,1958.04
ORD-1211,CUST-2029,2022-08-30,2022-08-31,Home Office,East,Electronics,Samsung TV,2,708.78,0.05,1346.68,325.76
ORD-1212,CUST-2531,2023-09-22,2023-09-24,Corporate,East,Clothing,Winter Jacket,4,1436.89,0.15,4885.43,750.48
ORD-1213,CUST-1167,2023-11-12,2023-11-19,Home Office,West,Clothing,Jeans,4,1147.55,0.2,3672.16,1489.42
ORD-1214,CUST-2099,2023-08-01,2023-08-02,Consumer,East,Food & Bev,Tea Set,1,1246.59,0.2,997.27,170.29
ORD-1215,CUST-2045,2023-03-29,2023-03-30,Home Office,East,Furniture,Standing Desk,4,1081.04,0.15,3675.54,484.54
ORD-1216,CUST-2652,2023-06-10,2023-06-14,Consumer,West,Food & Bev,Coffee Maker,8,854.59,0.2,5469.38,1432.06
ORD-1217,CUST-2434,2022-01-04,2022-01-10,Corporate,West,Clothing,Winter Jacket,4,875.9,0.0,3503.6,869.92
ORD-1218,CUST-2493,2023-04-29,2023-04-30,Consumer,North,Electronics,Dell Monitor,5,625.12,0.05,2969.32,1092.83
ORD-1219,CUST-2761,2023-01-22,2023-01-26,Corporate,West,Food & Bev,Water Bottle,2,1030.44,0.2,1648.7,241.61
ORD-1220,CUST-2548,2023-02-07,2023-02-12,Home Office,South,Clothing,Winter Jacket,3,1097.23,0.05,3127.11,1226.41
ORD-1221,CUST-1708,2023-07-12,2023-07-16,Home Office,West,Electronics,Samsung TV,9,581.33,0.05,4970.37,927.62
ORD-1222,CUST-1137,2022-04-26,2022-04-27,Home Office,South,Furniture,Office Chair,7,930.09,0.0,6510.63,1199.47
ORD-1223,CUST-1479,2023-09-05,2023-09-11,Corporate,North,Electronics,Dell Monitor,1,382.21,0.0,382.21,92.03
ORD-1224,CUST-2676,2022-10-24,2022-10-26,Home Office,South,Furniture,Office Desk,10,491.98,0.2,3935.84,1457.79
ORD-1225,CUST-2942,2023-11-08,2023-11-13,Consumer,East,Clothing,Running Shoes,4,632.07,0.1,2275.45,276.09
ORD-1226,CUST-1836,2022-12-19,2022-12-25,Consumer,West,Furniture,Bookshelf,7,1182.99,0.1,7452.84,2561.6
ORD-1227,CUST-1295,2023-07-05,2023-07-09,Consumer,West,Furniture,Office Chair,4,1277.02,0.1,4597.27,1839.55
ORD-1228,CUST-2324,2023-07-25,2023-07-30,Corporate,West,Food & Bev,Coffee Maker,3,594.86,0.1,1606.12,274.92
ORD-1229,CUST-2234,2023-07-03,2023-07-09,Consumer,East,Electronics,iPad Air,4,96.27,0.15,327.32,109.91
ORD-1230,CUST-2861,2023-11-19,2023-11-24,Home Office,South,Electronics,MacBook Pro,4,729.5,0.1,2626.2,541.3
ORD-1231,CUST-1812,2022-05-01,2022-05-07,Home Office,South,Electronics,iPhone 15,8,1373.37,0.2,8789.57,3044.0
ORD-1232,CUST-2050,2023-01-25,2023-01-29,Corporate,East,Furniture,Sofa,9,980.11,0.1,7938.89,1520.67
ORD-1233,CUST-1093,2023-04-26,2023-05-03,Home Office,North,Food & Bev,Blender,6,1373.21,0.1,7415.33,1553.68
ORD-1234,CUST-1675,2023-07-21,2023-07-26,Corporate,North,Furniture,Standing Desk,10,1085.62,0.1,9770.58,1498.26
ORD-1235,CUST-2314,2023-07-18,2023-07-24,Corporate,South,Furniture,Bookshelf,6,400.84,0.15,2044.28,895.96
ORD-1236,CUST-2821,2022-12-27,2022-12-29,Home Office,South,Food & Bev,Blender,3,1086.06,0.15,2769.45,455.34
ORD-1237,CUST-1309,2023-11-16,2023-11-17,Consumer,North,Electronics,Dell Monitor,1,630.34,0.05,598.82,74.13
ORD-1238,CUST-2089,2022-03-03,2022-03-08,Corporate,West,Electronics,iPhone 15,10,1370.87,0.15,11652.39,1229.4
ORD-1239,CUST-2863,2022-10-09,2022-10-14,Home Office,North,Food & Bev,Coffee Maker,5,45.37,0.15,192.82,73.69
ORD-1240,CUST-1547,2022-06-02,2022-06-04,Home Office,North,Furniture,Office Desk,4,937.28,0.1,3374.21,1300.17
ORD-1241,CUST-2695,2023-04-16,2023-04-21,Corporate,East,Food & Bev,Coffee Maker,4,1485.54,0.05,5645.05,1157.19
ORD-1242,CUST-1169,2023-01-24,2023-01-28,Corporate,North,Electronics,MacBook Pro,9,724.49,0.0,6520.41,2256.03
ORD-1243,CUST-1095,2022-04-08,2022-04-13,Home Office,East,Food & Bev,Blender,1,360.05,0.2,288.04,76.74
ORD-1244,CUST-1612,2022-11-19,2022-11-20,Consumer,North,Electronics,Samsung TV,4,888.81,0.15,3021.95,1284.65
ORD-1245,CUST-2411,2023-02-03,2023-02-09,Home Office,South,Furniture,Sofa,9,510.96,0.05,4368.71,1645.58
ORD-1246,CUST-2257,2022-04-11,2022-04-15,Consumer,East,Electronics,Dell Monitor,4,1261.24,0.1,4540.46,1415.76
ORD-1247,CUST-1768,2022-10-07,2022-10-14,Home Office,North,Food & Bev,Water Bottle,8,746.09,0.1,5371.85,1576.98
ORD-1248,CUST-1778,2023-09-26,2023-09-29,Consumer,West,Food & Bev,Air Fryer,4,1075.4,0.0,4301.6,833.61
ORD-1249,CUST-1552,2022-04-20,2022-04-21,Corporate,East,Furniture,Bookshelf,1,1415.58,0.15,1203.24,271.9
ORD-1250,CUST-1183,2023-03-18,2023-03-22,Consumer,North,Electronics,iPhone 15,9,841.02,0.15,6433.8,875.98
ORD-1251,CUST-1794,2023-09-05,2023-09-12,Home Office,North,Clothing,Sneakers,6,1298.3,0.0,7789.8,1574.68
ORD-1252,CUST-2009,2023-06-18,2023-06-20,Home Office,South,Electronics,Dell Monitor,7,270.86,0.1,1706.42,350.49
ORD-1253,CUST-2933,2022-10-10,2022-10-14,Corporate,South,Furniture,Office Desk,5,736.66,0.0,3683.3,833.88
ORD-1254,CUST-2270,2022-04-20,2022-04-22,Corporate,South,Furniture,Bookshelf,5,30.02,0.15,127.58,27.59
ORD-1255,CUST-2423,2023-03-17,2023-03-24,Corporate,West,Food & Bev,Water Bottle,10,221.46,0.1,1993.14,620.11
ORD-1256,CUST-2601,2023-02-12,2023-02-15,Consumer,East,Furniture,Bookshelf,5,1107.61,0.15,4707.34,2065.19
ORD-1257,CUST-2117,2023-02-07,2023-02-10,Corporate,West,Furniture,Office Chair,2,1399.46,0.05,2658.97,817.05
ORD-1258,CUST-1141,2023-04-18,2023-04-24,Home Office,North,Furniture,Sofa,4,668.91,0.1,2408.08,941.44
ORD-1259,CUST-1151,2022-11-07,2022-11-09,Home Office,South,Food & Bev,Blender,5,994.82,0.15,4227.99,1590.47
ORD-1260,CUST-2619,2023-02-15,2023-02-20,Home Office,West,Food & Bev,Tea Set,9,1386.77,0.15,10608.79,3079.48
ORD-1261,CUST-2321,2022-09-12,2022-09-18,Consumer,North,Clothing,Sneakers,6,266.18,0.2,1277.66,147.57
ORD-1262,CUST-2408,2022-01-11,2022-01-12,Consumer,West,Food & Bev,Water Bottle,5,348.56,0.2,1394.24,411.72
ORD-1263,CUST-1050,2023-04-20,2023-04-27,Corporate,East,Furniture,Bookshelf,10,1041.85,0.05,9897.57,2184.78
ORD-1264,CUST-1423,2022-03-29,2022-03-30,Corporate,East,Food & Bev,Coffee Maker,3,535.53,0.1,1445.93,375.03
ORD-1265,CUST-2455,2023-03-25,2023-03-31,Consumer,West,Food & Bev,Water Bottle,8,491.99,0.1,3542.33,409.63
ORD-1266,CUST-2130,2022-04-22,2022-04-28,Home Office,East,Electronics,MacBook Pro,3,1396.29,0.05,3979.43,1116.62
ORD-1267,CUST-1885,2022-08-26,2022-09-02,Corporate,West,Furniture,Office Chair,7,952.05,0.05,6331.13,2052.35
ORD-1268,CUST-2540,2023-08-30,2023-09-03,Corporate,South,Food & Bev,Coffee Maker,7,26.59,0.05,176.82,30.42
ORD-1269,CUST-2766,2022-07-11,2022-07-14,Home Office,North,Electronics,Dell Monitor,6,311.67,0.0,1870.02,358.71
ORD-1270,CUST-1937,2023-02-02,2023-02-07,Home Office,East,Food & Bev,Tea Set,7,888.77,0.1,5599.25,1249.72
ORD-1271,CUST-2420,2022-05-18,2022-05-21,Home Office,North,Furniture,Office Chair,2,373.09,0.0,746.18,122.42
ORD-1272,CUST-2100,2023-09-03,2023-09-05,Corporate,West,Furniture,Sofa,10,587.89,0.05,5584.95,1509.81
ORD-1273,CUST-2772,2022-10-23,2022-10-25,Corporate,South,Furniture,Sofa,3,485.58,0.15,1238.23,392.26
ORD-1274,CUST-1837,2022-07-19,2022-07-26,Consumer,West,Clothing,Winter Jacket,7,1446.47,0.2,8100.23,2661.53
ORD-1275,CUST-1562,2022-06-21,2022-06-22,Corporate,West,Food & Bev,Blender,10,65.67,0.05,623.87,126.17
ORD-1276,CUST-1548,2023-04-14,2023-04-19,Consumer,East,Furniture,Sofa,8,833.59,0.0,6668.72,2003.62
ORD-1277,CUST-2338,2023-03-28,2023-04-02,Home Office,North,Clothing,Sneakers,4,1484.87,0.0,5939.48,2123.93
ORD-1278,CUST-1485,2022-09-27,2022-09-30,Corporate,North,Furniture,Office Chair,2,669.82,0.0,1339.64,497.64
ORD-1279,CUST-2666,2023-09-17,2023-09-23,Home Office,East,Furniture,Sofa,7,265.65,0.05,1766.57,661.93
ORD-1280,CUST-1547,2022-10-15,2022-10-20,Home Office,East,Furniture,Office Desk,9,269.2,0.1,2180.52,438.87
ORD-1281,CUST-2456,2022-10-11,2022-10-18,Consumer,West,Electronics,iPhone 15,3,1058.11,0.05,3015.61,565.09
ORD-1282,CUST-2297,2022-05-26,2022-05-31,Corporate,West,Clothing,Running Shoes,5,949.16,0.15,4033.93,1041.55
ORD-1283,CUST-2734,2023-01-13,2023-01-17,Home Office,East,Electronics,iPad Air,8,504.39,0.0,4035.12,1630.66
ORD-1284,CUST-1661,2023-07-02,2023-07-06,Consumer,East,Electronics,iPad Air,4,1452.83,0.05,5520.75,1507.99
ORD-1285,CUST-2282,2023-05-12,2023-05-19,Home Office,South,Clothing,Formal Shirt,6,1343.35,0.0,8060.1,935.62
ORD-1286,CUST-2410,2023-03-28,2023-04-01,Consumer,North,Food & Bev,Coffee Maker,1,1487.92,0.15,1264.73,216.03
ORD-1287,CUST-2328,2022-04-06,2022-04-12,Corporate,South,Furniture,Office Chair,6,390.58,0.1,2109.13,701.45
ORD-1288,CUST-1002,2022-11-09,2022-11-15,Home Office,West,Furniture,Office Desk,4,655.26,0.0,2621.04,907.65
ORD-1289,CUST-1703,2023-08-31,2023-09-02,Consumer,North,Furniture,Bookshelf,9,1026.37,0.0,9237.33,949.8
ORD-1290,CUST-1752,2022-03-14,2022-03-16,Corporate,South,Electronics,iPad Air,7,152.21,0.0,1065.47,145.03
ORD-1291,CUST-2331,2023-10-19,2023-10-25,Consumer,West,Clothing,Running Shoes,3,121.25,0.2,291.0,29.96
ORD-1292,CUST-2761,2022-08-07,2022-08-13,Home Office,East,Furniture,Bookshelf,3,1381.44,0.2,3315.46,1128.24
ORD-1293,CUST-1286,2022-05-07,2022-05-12,Consumer,North,Furniture,Office Desk,7,540.27,0.15,3214.61,675.31
ORD-1294,CUST-2414,2023-07-21,2023-07-26,Consumer,North,Furniture,Office Chair,10,1087.35,0.1,9786.15,3646.7
ORD-1295,CUST-2605,2023-09-14,2023-09-19,Home Office,South,Electronics,Samsung TV,4,1126.81,0.1,4056.52,1323.07
ORD-1296,CUST-2912,2022-09-04,2022-09-08,Consumer,West,Furniture,Bookshelf,10,125.1,0.0,1251.0,557.21
ORD-1297,CUST-2577,2023-03-07,2023-03-10,Home Office,West,Clothing,Running Shoes,9,1030.75,0.15,7885.24,3422.66
ORD-1298,CUST-2287,2022-09-26,2022-09-28,Consumer,North,Electronics,MacBook Pro,1,1385.42,0.15,1177.61,326.57
ORD-1299,CUST-1161,2023-10-18,2023-10-23,Consumer,West,Food & Bev,Blender,9,931.75,0.1,7547.18,975.54
ORD-1300,CUST-2733,2023-08-24,2023-08-30,Corporate,East,Furniture,Standing Desk,2,479.05,0.15,814.38,289.5
ORD-1301,CUST-2518,2023-03-21,2023-03-22,Consumer,South,Furniture,Office Desk,8,926.2,0.0,7409.6,1543.06
ORD-1302,CUST-2603,2022-05-21,2022-05-27,Home Office,North,Furniture,Office Desk,1,262.47,0.1,236.22,66.86
ORD-1303,CUST-1879,2022-10-03,2022-10-09,Consumer,East,Clothing,Running Shoes,2,1161.72,0.0,2323.44,504.78
ORD-1304,CUST-2023,2023-12-31,2024-01-05,Corporate,North,Clothing,Sneakers,2,754.3,0.2,1206.88,272.81
ORD-1305,CUST-2758,2022-04-16,2022-04-21,Corporate,South,Furniture,Office Chair,2,358.04,0.2,572.86,57.8
ORD-1306,CUST-2871,2023-01-08,2023-01-12,Corporate,North,Electronics,iPhone 15,3,284.86,0.0,854.58,250.82
ORD-1307,CUST-1244,2023-03-03,2023-03-09,Consumer,East,Food & Bev,Air Fryer,6,421.46,0.0,2528.76,758.72
ORD-1308,CUST-1636,2022-02-17,2022-02-21,Home Office,South,Electronics,iPhone 15,2,1317.95,0.1,2372.31,879.5
ORD-1309,CUST-1496,2023-01-13,2023-01-15,Consumer,West,Clothing,Winter Jacket,5,854.43,0.1,3844.93,1379.76
ORD-1310,CUST-2109,2023-07-14,2023-07-21,Consumer,West,Food & Bev,Water Bottle,4,242.84,0.15,825.66,89.48
ORD-1311,CUST-1859,2023-11-05,2023-11-09,Consumer,East,Clothing,Winter Jacket,5,173.84,0.2,695.36,308.8
ORD-1312,CUST-2834,2022-10-14,2022-10-15,Home Office,South,Food & Bev,Coffee Maker,1,1383.49,0.2,1106.79,270.69
ORD-1313,CUST-2162,2022-04-08,2022-04-13,Home Office,North,Clothing,Jeans,3,963.08,0.15,2455.85,309.91
ORD-1314,CUST-2506,2022-10-26,2022-10-29,Consumer,South,Electronics,iPad Air,6,1390.54,0.15,7091.75,2448.45
ORD-1315,CUST-1216,2022-08-28,2022-08-29,Corporate,West,Clothing,Formal Shirt,4,221.45,0.2,708.64,97.89
ORD-1316,CUST-1948,2023-02-21,2023-02-22,Corporate,West,Furniture,Bookshelf,9,550.27,0.05,4704.81,1214.65
ORD-1317,CUST-2456,2023-12-04,2023-12-07,Consumer,North,Clothing,Winter Jacket,10,79.69,0.1,717.21,108.95
ORD-1318,CUST-1828,2022-02-20,2022-02-26,Home Office,West,Furniture,Office Chair,5,405.05,0.05,1923.99,213.33
ORD-1319,CUST-1455,2023-04-19,2023-04-20,Consumer,South,Food & Bev,Tea Set,3,199.75,0.0,599.25,234.09
ORD-1320,CUST-1153,2023-12-04,2023-12-10,Corporate,West,Furniture,Standing Desk,2,881.84,0.1,1587.31,668.42
ORD-1321,CUST-2929,2023-03-31,2023-04-07,Home Office,South,Electronics,MacBook Pro,3,156.13,0.1,421.55,60.23
ORD-1322,CUST-1353,2023-03-20,2023-03-27,Home Office,South,Food & Bev,Coffee Maker,7,754.27,0.15,4487.91,1521.96
ORD-1323,CUST-2325,2022-10-14,2022-10-18,Corporate,South,Clothing,Running Shoes,3,71.28,0.2,171.07,54.05
ORD-1324,CUST-2316,2023-05-06,2023-05-07,Home Office,West,Clothing,Jeans,2,434.07,0.05,824.73,203.49
ORD-1325,CUST-2158,2024-01-01,2024-01-04,Corporate,North,Furniture,Sofa,8,825.89,0.15,5616.05,1237.84
ORD-1326,CUST-1966,2022-01-27,2022-01-30,Consumer,East,Clothing,Jeans,10,344.15,0.1,3097.35,373.25
ORD-1327,CUST-2941,2022-04-13,2022-04-15,Consumer,South,Clothing,Sneakers,4,414.46,0.0,1657.84,609.12
ORD-1328,CUST-1057,2022-06-27,2022-06-29,Corporate,West,Furniture,Sofa,4,896.93,0.1,3228.95,1355.81
ORD-1329,CUST-1184,2022-07-12,2022-07-19,Home Office,South,Clothing,Sneakers,8,822.34,0.05,6249.78,1697.77
ORD-1330,CUST-1267,2023-06-24,2023-06-28,Consumer,South,Electronics,iPhone 15,1,510.97,0.2,408.78,69.7
ORD-1331,CUST-2733,2022-01-23,2022-01-25,Consumer,East,Clothing,Running Shoes,10,1062.95,0.05,10098.02,3746.65
ORD-1332,CUST-2998,2023-11-10,2023-11-14,Home Office,East,Clothing,Winter Jacket,10,169.53,0.1,1525.77,324.85
ORD-1333,CUST-1457,2022-11-21,2022-11-23,Home Office,West,Furniture,Bookshelf,9,1046.47,0.2,7534.58,2828.84
ORD-1334,CUST-2942,2023-12-07,2023-12-10,Home Office,East,Furniture,Bookshelf,3,283.01,0.0,849.03,366.85
ORD-1335,CUST-2016,2023-09-09,2023-09-12,Consumer,North,Food & Bev,Tea Set,10,346.92,0.2,2775.36,378.67
ORD-1336,CUST-2372,2022-12-22,2022-12-25,Consumer,North,Furniture,Office Chair,3,961.56,0.0,2884.68,1118.05
ORD-1337,CUST-1098,2022-08-03,2022-08-05,Corporate,North,Clothing,Jeans,2,538.71,0.0,1077.42,379.41
ORD-1338,CUST-1981,2023-02-28,2023-03-04,Consumer,West,Food & Bev,Blender,7,539.82,0.15,3211.93,435.22
ORD-1339,CUST-1348,2022-02-04,2022-02-07,Consumer,West,Furniture,Standing Desk,1,491.7,0.0,491.7,61.94
ORD-1340,CUST-1883,2022-04-06,2022-04-09,Home Office,North,Food & Bev,Air Fryer,10,1478.21,0.15,12564.78,4354.66
ORD-1341,CUST-2134,2022-02-24,2022-02-25,Consumer,West,Furniture,Sofa,6,324.21,0.05,1848.0,449.52
ORD-1342,CUST-1738,2022-04-09,2022-04-10,Consumer,East,Clothing,Formal Shirt,7,866.22,0.15,5154.01,792.46
ORD-1343,CUST-1349,2023-11-09,2023-11-15,Corporate,North,Electronics,iPad Air,10,730.89,0.0,7308.9,796.72
ORD-1344,CUST-2114,2022-11-12,2022-11-19,Consumer,West,Clothing,Winter Jacket,7,717.0,0.1,4517.1,595.8
ORD-1345,CUST-1463,2023-01-14,2023-01-16,Corporate,East,Food & Bev,Air Fryer,8,86.03,0.15,585.0,153.72
ORD-1346,CUST-1847,2023-12-15,2023-12-21,Consumer,North,Clothing,Sneakers,2,146.85,0.1,264.33,101.2
ORD-1347,CUST-1482,2023-06-20,2023-06-24,Corporate,North,Furniture,Sofa,9,1036.86,0.15,7931.98,2383.16
ORD-1348,CUST-2270,2022-02-05,2022-02-10,Corporate,North,Food & Bev,Water Bottle,10,1352.67,0.2,10821.36,3648.28
ORD-1349,CUST-2399,2022-06-21,2022-06-23,Consumer,West,Furniture,Office Desk,4,206.76,0.15,702.98,89.58
ORD-1350,CUST-1667,2022-09-22,2022-09-25,Home Office,South,Food & Bev,Air Fryer,2,148.8,0.2,238.08,56.92
ORD-1351,CUST-1306,2023-12-19,2023-12-24,Consumer,West,Clothing,Sneakers,10,793.39,0.15,6743.81,939.96
ORD-1352,CUST-2797,2023-07-31,2023-08-07,Consumer,North,Furniture,Sofa,2,1182.9,0.2,1892.64,772.29
ORD-1353,CUST-1294,2023-05-13,2023-05-18,Home Office,West,Food & Bev,Water Bottle,10,720.11,0.05,6841.05,1343.55
ORD-1354,CUST-1041,2023-12-09,2023-12-11,Corporate,West,Food & Bev,Coffee Maker,1,1123.71,0.1,1011.34,418.66
ORD-1355,CUST-2995,2023-05-19,2023-05-26,Corporate,East,Clothing,Formal Shirt,2,1459.3,0.05,2772.67,407.68
ORD-1356,CUST-1833,2023-03-03,2023-03-08,Home Office,East,Food & Bev,Water Bottle,2,298.14,0.05,566.47,237.75
ORD-1357,CUST-2598,2023-06-12,2023-06-19,Consumer,East,Food & Bev,Tea Set,3,117.11,0.2,281.06,67.79
ORD-1358,CUST-1561,2022-03-01,2022-03-03,Consumer,South,Electronics,iPhone 15,1,695.54,0.1,625.99,216.98
ORD-1359,CUST-1363,2022-05-07,2022-05-13,Home Office,West,Clothing,Jeans,1,378.07,0.15,321.36,98.95
ORD-1360,CUST-1791,2022-06-17,2022-06-24,Corporate,East,Food & Bev,Tea Set,5,1128.46,0.0,5642.3,1127.19
ORD-1361,CUST-2770,2023-10-25,2023-10-27,Consumer,South,Electronics,iPhone 15,4,418.24,0.15,1422.02,397.67
ORD-1362,CUST-1625,2022-06-27,2022-07-02,Home Office,South,Electronics,iPad Air,1,351.18,0.2,280.94,107.26
ORD-1363,CUST-1813,2023-04-16,2023-04-19,Corporate,West,Clothing,Jeans,4,710.71,0.2,2274.27,883.57
ORD-1364,CUST-1688,2023-10-25,2023-10-30,Home Office,East,Electronics,MacBook Pro,10,438.36,0.0,4383.6,1177.47
ORD-1365,CUST-2842,2023-11-03,2023-11-09,Corporate,East,Clothing,Formal Shirt,5,298.77,0.2,1195.08,439.69
ORD-1366,CUST-1531,2022-11-24,2022-11-30,Home Office,West,Electronics,Dell Monitor,3,1087.5,0.15,2773.12,1245.45
ORD-1367,CUST-1455,2022-02-06,2022-02-11,Home Office,West,Food & Bev,Blender,10,1227.7,0.1,11049.3,3914.68
ORD-1368,CUST-1529,2023-11-05,2023-11-10,Consumer,East,Food & Bev,Water Bottle,3,454.8,0.15,1159.74,167.91
ORD-1369,CUST-2199,2022-12-30,2023-01-01,Consumer,North,Furniture,Office Chair,5,642.3,0.1,2890.35,665.04
ORD-1370,CUST-2821,2022-02-24,2022-03-03,Corporate,North,Clothing,Jeans,10,878.86,0.2,7030.88,878.34
ORD-1371,CUST-1410,2023-01-26,2023-01-31,Home Office,North,Furniture,Sofa,5,631.4,0.05,2999.15,444.11
ORD-1372,CUST-1362,2022-11-20,2022-11-27,Consumer,West,Clothing,Jeans,3,1172.83,0.15,2990.72,647.25
ORD-1373,CUST-2563,2022-10-08,2022-10-10,Corporate,North,Clothing,Winter Jacket,3,872.89,0.05,2487.74,675.05
ORD-1374,CUST-2093,2023-03-16,2023-03-20,Home Office,West,Electronics,iPhone 15,7,1448.69,0.15,8619.71,876.06
ORD-1375,CUST-2796,2023-06-28,2023-06-30,Corporate,North,Furniture,Office Chair,1,1021.59,0.05,970.51,173.91
ORD-1376,CUST-1610,2023-01-28,2023-02-02,Consumer,South,Clothing,Formal Shirt,10,473.05,0.0,4730.5,1837.07
ORD-1377,CUST-1385,2023-12-05,2023-12-07,Corporate,East,Clothing,Jeans,6,1494.29,0.15,7620.88,1720.32
ORD-1378,CUST-1346,2022-08-18,2022-08-24,Consumer,North,Furniture,Bookshelf,3,332.56,0.0,997.68,305.68
ORD-1379,CUST-2355,2023-10-18,2023-10-21,Corporate,North,Electronics,Samsung TV,9,942.24,0.2,6784.13,3040.23
ORD-1380,CUST-2437,2022-04-29,2022-05-03,Home Office,North,Electronics,MacBook Pro,8,582.78,0.2,3729.79,702.91
ORD-1381,CUST-2435,2023-03-07,2023-03-13,Corporate,North,Furniture,Standing Desk,2,1000.47,0.1,1800.85,572.63
ORD-1382,CUST-2247,2023-09-25,2023-09-26,Home Office,North,Furniture,Bookshelf,5,188.74,0.0,943.7,258.77
ORD-1383,CUST-1425,2023-12-22,2023-12-26,Corporate,South,Furniture,Office Chair,5,257.35,0.2,1029.4,281.77
ORD-1384,CUST-1305,2022-01-14,2022-01-20,Consumer,South,Food & Bev,Water Bottle,2,1362.18,0.2,2179.49,728.29
ORD-1385,CUST-1102,2022-04-14,2022-04-17,Home Office,North,Electronics,Dell Monitor,4,695.99,0.1,2505.56,482.18
ORD-1386,CUST-2552,2023-01-04,2023-01-11,Corporate,North,Electronics,iPhone 15,6,650.47,0.0,3902.82,520.05
ORD-1387,CUST-1549,2023-10-25,2023-10-27,Home Office,South,Electronics,MacBook Pro,6,549.14,0.15,2800.61,1216.25
ORD-1388,CUST-2412,2022-04-27,2022-05-01,Consumer,East,Electronics,Samsung TV,7,1444.22,0.1,9098.59,3571.18
ORD-1389,CUST-2866,2022-05-16,2022-05-22,Consumer,South,Food & Bev,Blender,1,1472.72,0.05,1399.08,190.69
ORD-1390,CUST-1999,2023-09-18,2023-09-22,Consumer,West,Food & Bev,Tea Set,6,924.81,0.05,5271.42,1418.42
ORD-1391,CUST-2180,2022-03-06,2022-03-09,Consumer,West,Electronics,iPad Air,6,38.29,0.2,183.79,67.75
ORD-1392,CUST-2692,2023-11-09,2023-11-15,Corporate,North,Furniture,Office Chair,4,733.26,0.15,2493.08,379.02
ORD-1393,CUST-1656,2023-04-26,2023-05-03,Home Office,South,Electronics,MacBook Pro,8,1306.74,0.0,10453.92,3794.78
ORD-1394,CUST-1161,2023-06-04,2023-06-06,Consumer,East,Furniture,Office Chair,9,972.11,0.15,7436.64,2870.44
ORD-1395,CUST-1036,2023-05-26,2023-05-30,Consumer,West,Food & Bev,Blender,6,195.69,0.15,998.02,360.12
ORD-1396,CUST-2305,2023-07-25,2023-07-30,Consumer,West,Electronics,iPad Air,1,1242.34,0.2,993.87,434.43
ORD-1397,CUST-2729,2023-11-19,2023-11-23,Home Office,South,Clothing,Sneakers,6,557.75,0.0,3346.5,1291.1
ORD-1398,CUST-1727,2023-11-04,2023-11-07,Home Office,West,Food & Bev,Water Bottle,8,188.75,0.05,1434.5,144.55
ORD-1399,CUST-2251,2022-04-19,2022-04-20,Home Office,East,Clothing,Sneakers,3,748.78,0.15,1909.39,262.42
ORD-1400,CUST-1095,2022-08-09,2022-08-13,Corporate,North,Furniture,Standing Desk,4,1080.85,0.0,4323.4,1578.05
ORD-1401,CUST-1099,2023-08-27,2023-09-01,Home Office,West,Electronics,iPad Air,3,1446.51,0.0,4339.53,1239.49
ORD-1402,CUST-2346,2022-07-01,2022-07-07,Home Office,West,Food & Bev,Tea Set,10,277.0,0.05,2631.5,358.53
ORD-1403,CUST-1927,2023-09-16,2023-09-22,Corporate,West,Clothing,Sneakers,4,424.92,0.1,1529.71,672.57
ORD-1404,CUST-2457,2023-12-18,2023-12-24,Home Office,West,Furniture,Standing Desk,9,462.39,0.2,3329.21,1335.84
ORD-1405,CUST-2331,2022-10-25,2022-10-31,Home Office,South,Furniture,Standing Desk,6,1383.36,0.05,7885.15,3496.81
ORD-1406,CUST-2366,2022-04-29,2022-05-06,Home Office,East,Furniture,Sofa,6,852.17,0.2,4090.42,1225.99
ORD-1407,CUST-1115,2022-01-14,2022-01-19,Corporate,East,Food & Bev,Tea Set,2,57.4,0.05,109.06,12.93
ORD-1408,CUST-2108,2023-12-01,2023-12-04,Corporate,South,Furniture,Office Chair,3,1262.29,0.1,3408.18,584.16
ORD-1409,CUST-2046,2023-09-23,2023-09-30,Consumer,West,Electronics,Samsung TV,9,1299.97,0.2,9359.78,2209.94
ORD-1410,CUST-1514,2023-03-03,2023-03-10,Corporate,West,Clothing,Winter Jacket,6,1449.43,0.0,8696.58,909.12
ORD-1411,CUST-1402,2023-10-11,2023-10-17,Consumer,West,Furniture,Sofa,6,1137.56,0.2,5460.29,1957.28
ORD-1412,CUST-1083,2023-12-01,2023-12-02,Consumer,West,Furniture,Office Chair,3,1444.46,0.2,3466.7,491.49
ORD-1413,CUST-1317,2022-06-14,2022-06-19,Consumer,East,Food & Bev,Water Bottle,5,28.35,0.15,120.49,41.98
ORD-1414,CUST-2172,2022-02-22,2022-03-01,Home Office,East,Electronics,iPhone 15,10,1267.85,0.1,11410.65,3100.19
ORD-1415,CUST-2112,2022-08-14,2022-08-16,Home Office,East,Clothing,Winter Jacket,9,120.9,0.2,870.48,135.6
